index,Anime Genres,Anime Members,Anime Score
2924,"['Action', 'Fantasy']",9600.0,6.90
883,"['Action', 'Fantasy']",9600.0,7.17
2071,['Action'],9500.0,6.62
714,"['Mystery', 'SciFi']",9500.0,6.69
1822,"['Comedy', 'Fantasy']",9500.0,5.43
2833,['SliceofLife'],9300.0,6.96
79,"['Comedy', 'Drama']",9300.0,7.43
21,"['AvantGarde', 'Comedy']",9300.0,7.26
502,"['Comedy', 'Drama']",9300.0,6.49
1433,['Comedy'],9300.0,5.72
7,"['Action', 'Drama', 'SciFi']",9200.0,6.97
360,"['Action', 'Comedy', 'Drama', 'SciFi', 'Ecchi']",9200.0,6.18
235,"['Comedy', 'Romance', 'SciFi']",9200.0,6.93
1103,"['Action', 'SciFi']",9200.0,7.23
2488,"['Comedy', 'SciFi', 'SliceofLife']",9100.0,6.54
715,"['Action', 'Comedy']",9100.0,7.21
147,"['Comedy', 'SciFi']",9000.0,7.28
520,['Romance'],9000.0,6.37
469,"['Comedy', 'SciFi', 'Ecchi']",9000.0,5.63
338,"['Action', 'Adventure', 'SciFi']",9000.0,7.05
392,"['Adventure', 'Drama', 'SciFi', 'Supernatural']",8900.0,7.10
2123,"['Drama', 'SliceofLife']",8900.0,6.23
1434,"['Comedy', 'SliceofLife']",8900.0,6.56
470,['Comedy'],8900.0,7.20
249,"['Comedy', 'Drama', 'Romance', 'SliceofLife']",8900.0,6.58
787,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']",8900.0,6.62
1771,['Sports'],8900.0,6.05
339,['Action'],8800.0,5.96
1772,"['Comedy', 'SciFi']",8800.0,6.87
250,"['Action', 'SciFi']",8800.0,6.80
2178,['Action'],8800.0,6.66
279,"['Action', 'Fantasy', 'Supernatural']",8800.0,5.99
788,['Adventure'],8800.0,6.30
236,"['Action', 'Adventure', 'SciFi']",8700.0,6.47
340,"['Drama', 'Romance', 'SciFi', 'SliceofLife']",8700.0,6.39
950,['Fantasy'],8700.0,6.61
148,"['Drama', 'Romance']",8700.0,6.26
644,"['Action', 'Adventure']",8700.0,6.56
2746,"['Comedy', 'SliceofLife']",8700.0,4.85
361,"['Drama', 'Romance', 'SliceofLife']",8700.0,6.57
1909,"['Comedy', 'Mystery']",8600.0,6.45
102,"['Adventure', 'Drama', 'Romance']",8600.0,7.30
645,"['Drama', 'Fantasy', 'SliceofLife']",8600.0,6.42
149,"['Drama', 'Romance', 'SliceofLife']",8500.0,6.00
2274,"['Comedy', 'SliceofLife']",8500.0,6.61
590,['Comedy'],8500.0,7.30
819,"['Action', 'SciFi', 'Sports']",8400.0,6.80
1435,"['SliceofLife', 'Sports']",8400.0,6.68
362,"['Adventure', 'Comedy', 'SciFi']",8400.0,6.63
2434,['Romance'],8400.0,6.27
737,"['Action', 'SciFi']",8400.0,6.53
2275,"['Action', 'SciFi']",8400.0,6.42
1126,"['Action', 'Adventure', 'SciFi']",8400.0,7.08
8,"['Drama', 'Horror', 'SciFi']",8300.0,6.18
364,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'SciFi', 'Ecchi']",8200.0,4.85
363,"['Adventure', 'Comedy', 'Fantasy']",8200.0,5.34
592,['Drama'],8100.0,6.54
591,['Fantasy'],8100.0,6.15
738,"['Adventure', 'SciFi']",8100.0,6.95
1436,"['Comedy', 'SliceofLife']",8000.0,6.32
393,"['Comedy', 'SliceofLife']",8000.0,6.65
2707,"['Action', 'Adventure', 'Fantasy', 'Supernatural']",8000.0,5.00
1212,"['Comedy', 'SliceofLife']",8000.0,5.56
646,"['Comedy', 'Romance']",8000.0,6.49
1277,['SciFi'],7900.0,6.78
394,"['Comedy', 'Romance', 'SciFi', 'Ecchi']",7900.0,6.92
2747,['Comedy'],7900.0,5.32
566,"['Adventure', 'Drama', 'Romance']",7900.0,6.22
2748,['Fantasy'],7800.0,5.47
2600,['Comedy'],7800.0,7.07
984,['Comedy'],7800.0,7.12
739,"['Comedy', 'SciFi']",7700.0,6.27
1048,"['Comedy', 'Romance']",7700.0,6.34
2542,"['Comedy', 'SliceofLife']",7700.0,6.38
415,"['Comedy', 'Drama', 'Romance', 'SciFi']",7700.0,6.12
1636,['Action'],7700.0,6.45
445,"['Action', 'Adventure', 'SciFi']",7700.0,7.04
985,['Comedy'],7600.0,7.86
166,"['Adventure', 'SciFi']",7600.0,7.56
416,"['Comedy', 'SciFi']",7600.0,7.20
1278,"['Comedy', 'Supernatural']",7600.0,6.55
1365,"['Action', 'Adventure']",7600.0,6.41
647,['Fantasy'],7500.0,6.63
2179,['Comedy'],7500.0,4.38
925,"['Action', 'Comedy', 'Romance']",7500.0,6.55
567,"['Action', 'SciFi']",7500.0,6.81
446,"['Adventure', 'Fantasy', 'Supernatural']",7400.0,6.69
2323,"['Action', 'Comedy']",7400.0,5.64
648,"['Adventure', 'Fantasy']",7400.0,5.57
1722,['Comedy'],7400.0,6.74
206,"['Action', 'Comedy', 'Fantasy', 'Supernatural']",7400.0,6.11
2276,['Action'],7200.0,6.51
417,['Mystery'],7200.0,6.88
1823,['Comedy'],7200.0,6.19
593,"['Drama', 'Fantasy']",7200.0,6.65
1437,['Comedy'],7100.0,6.47
395,"['Action', 'Comedy', 'SciFi', 'Sports']",7100.0,6.94
521,"['Action', 'Adventure', 'Drama']",7100.0,6.62
1513,"['Action', 'Comedy', 'Suspense']",7000.0,5.49
365,"['Adventure', 'Drama', 'SciFi']",7000.0,6.33
280,"['Comedy', 'Fantasy', 'SciFi']",7000.0,7.07
1871,"['Comedy', 'SliceofLife']",7000.0,6.78
299,"['Action', 'Adventure', 'Comedy', 'Mystery']",6900.0,6.30
124,['Comedy'],6900.0,6.20
682,"['Adventure', 'Comedy', 'Fantasy']",6900.0,6.97
103,"['Adventure', 'SciFi', 'Supernatural']",6800.0,6.99
789,['Drama'],6800.0,7.37
2008,['Action'],6800.0,5.32
2072,['SliceofLife'],6800.0,6.81
2277,['Comedy'],6800.0,6.49
300,"['Comedy', 'Drama', 'Romance', 'SliceofLife', 'Supernatural']",6800.0,7.13
2655,"['Action', 'Drama', 'Supernatural']",6700.0,5.43
1049,"['Drama', 'SliceofLife']",6700.0,7.61
1773,"['Comedy', 'SliceofLife']",6700.0,5.92
951,"['Action', 'SciFi']",6600.0,5.82
522,"['Comedy', 'Romance']",6600.0,6.53
790,['Fantasy'],6500.0,6.32
2601,"['Comedy', 'SliceofLife', 'Supernatural']",6500.0,6.64
791,['SciFi'],6400.0,6.82
2073,"['Comedy', 'SliceofLife']",6400.0,4.74
1910,['SliceofLife'],6400.0,6.50
65,"['Comedy', 'Drama', 'SliceofLife']",6200.0,6.53
792,['SciFi'],6200.0,6.88
594,"['Action', 'Comedy', 'SciFi', 'Sports']",6200.0,6.98
2788,"['Action', 'Fantasy']",6200.0,5.49
1723,"['Comedy', 'Fantasy', 'SliceofLife']",6200.0,6.59
716,['Adventure'],6200.0,6.92
2074,['Comedy'],6200.0,6.34
740,"['Adventure', 'Fantasy']",6100.0,6.59
2656,"['Comedy', 'SliceofLife']",6100.0,6.50
22,"['Comedy', 'Ecchi']",6100.0,6.46
66,['Sports'],6100.0,6.87
2882,['Mystery'],6100.0,5.66
67,"['Comedy', 'Gourmet']",6100.0,6.80
1471,"['Adventure', 'Fantasy']",6100.0,6.55
2180,['Fantasy'],6100.0,6.59
167,"['Adventure', 'Comedy', 'Romance']",6000.0,6.80
2075,['Supernatural'],6000.0,5.85
396,"['Comedy', 'Ecchi']",6000.0,5.51
341,"['Comedy', 'Drama', 'Romance']",5900.0,5.80
649,"['Action', 'Adventure', 'SciFi']",5900.0,6.81
2749,"['Action', 'Comedy', 'Fantasy']",5900.0,6.14
2657,"['Action', 'Adventure', 'Comedy', 'SciFi']",5900.0,6.26
342,"['Adventure', 'Fantasy', 'Supernatural']",5800.0,7.14
1050,['Comedy'],5800.0,7.09
2489,"['Comedy', 'SliceofLife']",5800.0,6.70
301,"['Action', 'Adventure', 'Comedy', 'SciFi']",5700.0,6.79
471,"['Adventure', 'SciFi']",5700.0,6.65
2435,"['Comedy', 'SciFi']",5700.0,3.91
68,"['Action', 'Fantasy']",5600.0,7.01
524,['Comedy'],5600.0,6.15
523,"['Adventure', 'Comedy', 'Fantasy']",5600.0,6.15
447,"['Action', 'Ecchi']",5600.0,6.58
2602,['SliceofLife'],5600.0,6.57
952,"['Action', 'Comedy', 'SciFi']",5600.0,6.43
1279,['Drama'],5500.0,6.88
650,['Comedy'],5500.0,7.20
80,"['Action', 'SciFi']",5500.0,6.84
1472,['Comedy'],5400.0,5.26
281,"['Fantasy', 'Romance']",5400.0,6.52
2708,"['Comedy', 'SliceofLife']",5300.0,6.07
2436,['Comedy'],5300.0,5.56
472,"['Drama', 'Fantasy', 'Supernatural']",5300.0,6.17
104,"['Drama', 'SliceofLife']",5300.0,6.47
168,['Comedy'],5300.0,6.70
1724,['Comedy'],5300.0,5.93
1213,"['Action', 'Comedy', 'Drama', 'Romance']",5300.0,5.99
1214,['Comedy'],5200.0,6.78
2925,"['Adventure', 'Mystery']",5200.0,5.12
125,"['Action', 'Adventure', 'SciFi']",5200.0,6.54
1366,['Action'],5200.0,6.43
23,"['Action', 'Comedy', 'SciFi']",5200.0,6.01
366,"['Adventure', 'SciFi']",5200.0,6.13
2789,['Action'],5200.0,6.31
2603,['SliceofLife'],5200.0,7.16
2709,['SliceofLife'],5100.0,7.01
793,"['Comedy', 'Fantasy', 'Horror']",5100.0,6.88
2278,"['Comedy', 'SliceofLife']",5100.0,4.75
448,"['Comedy', 'Fantasy']",5100.0,6.31
568,"['Comedy', 'SciFi']",5100.0,6.30
47,"['Adventure', 'Drama', 'Fantasy']",5000.0,6.31
2790,['Sports'],5000.0,6.44
2009,"['Comedy', 'SliceofLife']",5000.0,5.39
2279,"['Action', 'Adventure', 'Fantasy']",5000.0,4.93
1774,['Fantasy'],4900.0,6.19
2076,"['Adventure', 'Comedy']",4900.0,5.52
884,"['Adventure', 'Fantasy', 'Romance']",4900.0,6.79
2280,['Action'],4800.0,4.33
1911,['Comedy'],4800.0,6.39
651,"['Comedy', 'Fantasy', 'SliceofLife']",4800.0,6.86
1473,"['Comedy', 'SliceofLife']",4800.0,6.41
652,"['Comedy', 'Fantasy']",4800.0,7.31
717,"['Adventure', 'Comedy']",4800.0,7.05
2543,"['Comedy', 'Fantasy']",4800.0,6.01
1280,['Fantasy'],4800.0,6.72
397,"['Adventure', 'Drama', 'SciFi']",4800.0,7.32
193,"['Comedy', 'SliceofLife']",4700.0,7.31
169,"['Adventure', 'Comedy', 'Fantasy', 'Gourmet']",4700.0,6.01
36,"['Adventure', 'Comedy', 'SciFi']",4700.0,6.55
718,"['Adventure', 'Drama', 'SciFi']",4700.0,7.29
2791,['SliceofLife'],4700.0,7.14
2124,['Comedy'],4600.0,5.44
858,['Drama'],4600.0,5.76
449,"['Action', 'SciFi']",4600.0,7.13
2010,"['Comedy', 'Fantasy', 'SliceofLife']",4600.0,6.55
2077,"['Adventure', 'Comedy']",4600.0,5.86
1075,"['Comedy', 'SliceofLife']",4600.0,7.24
1872,"['Comedy', 'Mystery']",4500.0,6.26
398,"['Comedy', 'Fantasy']",4500.0,5.71
1725,['SliceofLife'],4500.0,7.06
683,['SciFi'],4500.0,3.33
2490,"['Comedy', 'Drama', 'Sports']",4500.0,6.74
450,"['Drama', 'Romance', 'SciFi', 'SliceofLife']",4500.0,5.86
2996,"['Comedy', 'Fantasy']",4400.0,4.31
1156,['Action'],4400.0,6.29
794,"['Action', 'Adventure']",4400.0,6.69
653,"['Action', 'Adventure', 'Comedy', 'SciFi']",4400.0,6.87
251,"['Action', 'Adventure', 'Mystery']",4400.0,6.43
126,['SciFi'],4400.0,5.37
885,"['Adventure', 'Comedy']",4400.0,6.51
207,"['Action', 'Comedy', 'SciFi']",4400.0,5.79
1873,['Adventure'],4400.0,6.43
473,"['Drama', 'Supernatural', 'Ecchi']",4300.0,5.51
859,['Comedy'],4300.0,7.07
343,"['Action', 'Sports']",4300.0,6.39
418,"['Drama', 'SciFi']",4300.0,6.68
1438,['Action'],4200.0,5.91
569,['Fantasy'],4200.0,6.74
1014,"['Action', 'SciFi']",4200.0,6.26
2962,"['Adventure', 'Comedy', 'Drama', 'Romance', 'SliceofLife']",4200.0,6.40
1051,['Comedy'],4100.0,6.32
302,"['SciFi', 'Sports']",4100.0,6.53
503,"['Adventure', 'Drama', 'Fantasy']",4100.0,6.97
105,"['Comedy', 'Fantasy', 'Romance']",4100.0,6.75
2926,"['Comedy', 'SliceofLife']",4100.0,5.75
2792,"['Comedy', 'SliceofLife']",4100.0,6.47
150,"['Action', 'Adventure', 'Comedy', 'SciFi']",4100.0,6.89
106,"['Adventure', 'Comedy', 'Drama', 'SciFi']",4000.0,7.25
151,"['SciFi', 'SliceofLife']",4000.0,5.64
399,"['Adventure', 'Sports']",4000.0,6.65
2281,"['Gourmet', 'SliceofLife']",4000.0,4.82
1957,['SliceofLife'],4000.0,6.90
451,"['Adventure', 'Comedy', 'Gourmet']",3900.0,7.13
595,"['Comedy', 'Ecchi']",3900.0,4.54
9,['Comedy'],3900.0,7.28
2604,"['Action', 'Comedy', 'SciFi']",3900.0,3.17
1439,['Fantasy'],3900.0,6.86
1104,"['Adventure', 'SciFi']",3800.0,7.10
525,"['Adventure', 'BoysLove', 'Comedy', 'Fantasy']",3800.0,6.52
2750,"['Comedy', 'SliceofLife']",3800.0,5.86
1583,"['Comedy', 'Supernatural']",3800.0,5.91
570,"['Action', 'Adventure', 'Drama', 'SciFi']",3800.0,6.75
37,"['Adventure', 'Comedy', 'Fantasy']",3800.0,7.14
474,"['Adventure', 'Drama', 'Romance']",3700.0,7.27
303,"['Comedy', 'Romance', 'SliceofLife']",3700.0,6.41
2834,['Action'],3700.0,6.64
107,"['Comedy', 'Fantasy']",3700.0,6.15
282,"['Drama', 'SliceofLife', 'Sports']",3700.0,6.28
2835,"['Comedy', 'SliceofLife']",3500.0,5.52
654,"['Action', 'Comedy']",3500.0,6.87
2963,['Adventure'],3500.0,6.05
504,"['Action', 'SciFi']",3500.0,7.37
2282,"['Action', 'Adventure', 'Fantasy']",3500.0,5.62
2710,"['Action', 'Adventure', 'Comedy', 'SciFi']",3500.0,5.93
283,"['Comedy', 'SciFi']",3400.0,5.99
1127,['Comedy'],3400.0,5.63
741,"['Adventure', 'SciFi']",3400.0,6.30
1875,['Comedy'],3400.0,6.29
2491,"['Comedy', 'SliceofLife']",3400.0,6.24
2658,"['Comedy', 'SliceofLife']",3400.0,6.43
684,"['Adventure', 'Comedy', 'SciFi']",3400.0,6.62
1874,['Comedy'],3400.0,5.95
69,"['Action', 'Adventure', 'Mystery', 'SciFi', 'Supernatural']",3300.0,5.72
1876,"['Comedy', 'SliceofLife']",3300.0,7.26
742,"['Action', 'Fantasy']",3300.0,6.21
505,['Fantasy'],3300.0,6.79
1584,['Fantasy'],3300.0,6.97
2324,"['Comedy', 'Fantasy']",3300.0,3.39
108,"['Action', 'Drama', 'Sports']",3300.0,7.14
1180,['Comedy'],3300.0,6.20
2078,['Comedy'],3200.0,4.71
2964,"['Action', 'Adventure', 'Comedy']",3200.0,6.43
2283,"['Comedy', 'SciFi']",3200.0,5.74
655,"['Action', 'Fantasy']",3200.0,6.64
10,"['Action', 'Adventure', 'SciFi']",3200.0,7.18
986,['Adventure'],3200.0,6.96
2125,['Comedy'],3200.0,6.25
152,"['Action', 'Adventure', 'Comedy', 'SciFi']",3200.0,6.59
1637,['Comedy'],3200.0,5.31
2659,"['Comedy', 'SliceofLife']",3200.0,6.01
38,"['Action', 'Drama']",3200.0,7.05
70,['Comedy'],3100.0,6.50
367,"['Adventure', 'Comedy']",3100.0,7.07
685,['Comedy'],3100.0,7.19
596,"['Horror', 'Supernatural']",3100.0,5.85
2377,"['Comedy', 'SciFi']",3100.0,6.32
1775,['Sports'],3100.0,6.45
1912,['Comedy'],3100.0,6.06
2965,"['Action', 'Fantasy']",3100.0,5.69
1281,['Comedy'],3000.0,6.44
1052,"['Comedy', 'SliceofLife']",3000.0,7.24
795,"['Comedy', 'Fantasy']",3000.0,6.97
39,['SciFi'],3000.0,5.64
419,"['Action', 'Comedy']",3000.0,5.73
194,"['Adventure', 'SciFi']",2900.0,6.70
1053,"['Comedy', 'SliceofLife']",2900.0,5.20
2325,['Supernatural'],2900.0,5.86
400,"['Action', 'Adventure', 'Comedy', 'Fantasy']",2900.0,7.30
109,"['Action', 'SciFi']",2900.0,5.41
344,"['Adventure', 'Comedy', 'Romance', 'SciFi', 'Ecchi']",2800.0,6.00
2182,"['Comedy', 'SliceofLife']",2800.0,6.12
1282,['Comedy'],2800.0,6.59
452,"['Adventure', 'Comedy', 'Fantasy']",2800.0,7.14
2181,"['Comedy', 'SliceofLife']",2800.0,6.39
2836,"['Comedy', 'Gourmet', 'SliceofLife']",2800.0,5.10
2544,"['Comedy', 'Fantasy']",2800.0,5.90
927,"['Action', 'Adventure', 'Drama', 'Romance']",2700.0,7.25
2492,['Comedy'],2700.0,5.32
1157,"['Comedy', 'Romance']",2700.0,6.26
926,['Comedy'],2700.0,7.07
2011,['Supernatural'],2700.0,5.18
1959,['Comedy'],2600.0,5.68
1960,['Comedy'],2600.0,4.98
1958,"['Comedy', 'Fantasy']",2600.0,6.84
1544,['Comedy'],2500.0,5.70
1440,"['Adventure', 'Drama']",2500.0,6.66
1128,"['Adventure', 'Drama', 'Fantasy', 'SliceofLife']",2500.0,6.80
1054,['Comedy'],2500.0,5.20
656,['Comedy'],2500.0,6.33
2793,"['Comedy', 'SliceofLife']",2500.0,7.50
2326,['Mystery'],2500.0,5.20
820,"['Comedy', 'SliceofLife']",2500.0,6.22
1877,"['Comedy', 'SliceofLife']",2500.0,5.64
1441,['Comedy'],2400.0,6.54
111,"['Action', 'SciFi']",2400.0,4.92
1545,"['Comedy', 'Fantasy']",2400.0,6.89
1776,['Comedy'],2400.0,5.45
110,"['Adventure', 'SciFi']",2400.0,6.92
2126,"['Fantasy', 'SliceofLife']",2400.0,6.90
252,"['Action', 'Supernatural']",2400.0,5.29
1367,"['Adventure', 'Fantasy']",2400.0,6.57
1129,['Comedy'],2300.0,6.99
2794,['SliceofLife'],2300.0,5.98
1514,"['Action', 'Fantasy', 'Supernatural']",2300.0,5.75
345,"['Comedy', 'Fantasy', 'SciFi']",2300.0,5.99
2605,['SliceofLife'],2300.0,6.41
2079,['Comedy'],2300.0,4.64
1777,"['Adventure', 'Comedy', 'SciFi']",2200.0,5.34
346,['Comedy'],2100.0,6.23
1778,"['Comedy', 'SliceofLife']",2100.0,5.91
253,"['Action', 'SciFi', 'Supernatural']",2100.0,5.11
928,"['Comedy', 'Fantasy']",2100.0,6.58
597,['Comedy'],2100.0,5.92
1585,['Action'],2100.0,5.85
420,"['Action', 'Adventure', 'Comedy', 'Ecchi']",2100.0,6.81
401,"['Comedy', 'Romance', 'SliceofLife']",2100.0,6.53
2127,['Comedy'],2100.0,4.14
657,"['Action', 'Sports']",2100.0,6.54
81,"['Action', 'Comedy', 'Drama', 'SciFi']",2000.0,6.71
1546,['Comedy'],2000.0,6.29
402,"['Adventure', 'SciFi']",2000.0,6.15
153,"['Action', 'Fantasy']",2000.0,5.75
1215,['SciFi'],2000.0,6.13
237,"['Adventure', 'Fantasy']",1900.0,6.83
1548,['Comedy'],1900.0,6.39
1913,"['Action', 'Comedy', 'Gourmet']",1900.0,5.30
796,"['Adventure', 'Comedy', 'Gourmet']",1900.0,7.15
284,"['Action', 'Adventure', 'SciFi']",1900.0,6.17
1283,['Comedy'],1900.0,5.91
1586,"['Comedy', 'SliceofLife']",1900.0,6.79
2966,['Comedy'],1900.0,7.11
743,"['Comedy', 'Fantasy']",1900.0,5.97
1547,['Comedy'],1900.0,6.51
1515,['Adventure'],1800.0,6.45
2285,['Horror'],1800.0,5.49
170,"['Adventure', 'Drama', 'Horror', 'SciFi', 'Supernatural']",1800.0,4.99
2284,"['Adventure', 'Comedy']",1800.0,5.89
2378,['Comedy'],1800.0,5.29
1587,"['Adventure', 'Fantasy']",1800.0,6.65
254,['Comedy'],1700.0,6.41
1105,"['Comedy', 'Gourmet']",1700.0,5.63
453,"['Adventure', 'Fantasy']",1700.0,6.33
11,"['Action', 'Adventure']",1700.0,6.57
1878,['SliceofLife'],1700.0,5.96
255,"['Action', 'SciFi']",1700.0,6.84
2379,"['Fantasy', 'SliceofLife']",1700.0,6.86
1961,['Comedy'],1700.0,6.03
40,"['Comedy', 'Horror', 'Mystery', 'Supernatural']",1700.0,6.60
2606,"['Adventure', 'Comedy']",1700.0,6.31
238,"['Adventure', 'Comedy']",1700.0,6.62
1158,"['Action', 'Sports']",1700.0,6.37
71,"['Action', 'SciFi']",1600.0,5.71
256,['Sports'],1600.0,5.98
1106,"['Action', 'Comedy']",1600.0,6.11
506,"['Action', 'Comedy']",1600.0,6.00
12,"['Comedy', 'Horror', 'Mystery', 'Supernatural']",1500.0,6.21
929,"['Comedy', 'Fantasy', 'SliceofLife']",1500.0,6.32
686,"['Action', 'Drama']",1500.0,5.29
1181,"['Comedy', 'Sports']",1500.0,6.32
2796,"['Adventure', 'Comedy', 'Fantasy']",1500.0,6.31
797,"['Action', 'Adventure', 'Fantasy']",1500.0,6.38
368,"['Action', 'Drama']",1500.0,6.54
1638,"['Action', 'Adventure', 'Comedy']",1500.0,6.48
285,"['Action', 'Adventure', 'SciFi']",1400.0,5.47
1284,['Comedy'],1400.0,5.91
1639,['SliceofLife'],1400.0,6.38
1285,['Sports'],1400.0,6.35
2183,['Fantasy'],1400.0,5.78
13,['SciFi'],1400.0,6.19
2545,['SliceofLife'],1400.0,6.05
1182,"['Comedy', 'SliceofLife']",1400.0,7.01
2286,['Comedy'],1400.0,5.36
1588,['Comedy'],1400.0,5.41
2327,['Comedy'],1400.0,4.50
1076,"['Comedy', 'SciFi', 'SliceofLife']",1400.0,5.49
1914,['Comedy'],1400.0,6.09
1107,['Comedy'],1400.0,5.57
112,"['Adventure', 'SciFi']",1300.0,6.06
1239,['Comedy'],1300.0,6.37
1589,"['Adventure', 'Fantasy']",1300.0,6.01
154,['SciFi'],1300.0,5.55
2968,"['Action', 'Adventure', 'SciFi']",1300.0,5.92
1962,"['Comedy', 'Gourmet', 'SliceofLife']",1300.0,6.32
1183,"['Action', 'Comedy']",1300.0,6.04
1321,"['Action', 'Fantasy']",1300.0,6.88
1549,['Comedy'],1200.0,6.18
1286,"['Comedy', 'Fantasy']",1200.0,5.43
1726,['Comedy'],1200.0,5.79
2969,"['Adventure', 'Comedy']",1200.0,5.92
24,['Action'],1200.0,6.01
257,"['Adventure', 'Fantasy']",1200.0,5.99
953,"['Action', 'Fantasy']",1200.0,6.59
2797,"['Adventure', 'Comedy']",1200.0,6.07
1368,"['Action', 'Fantasy']",1200.0,7.04
2328,"['Action', 'Comedy', 'SciFi']",1100.0,6.30
2381,"['Comedy', 'SliceofLife']",1100.0,5.74
860,['Fantasy'],1100.0,6.40
208,['Adventure'],1100.0,6.42
598,['Comedy'],1100.0,5.06
1550,['Action'],1100.0,5.24
2884,"['Comedy', 'SciFi']",1100.0,6.08
1915,['SliceofLife'],1100.0,5.47
658,['Comedy'],1100.0,6.12
2885,['Comedy'],1000.0,6.13
127,"['Comedy', 'SliceofLife']",1000.0,6.15
2660,"['Fantasy', 'SliceofLife']",1000.0,6.67
1159,['Comedy'],1000.0,5.93
195,"['Action', 'Adventure']",1000.0,5.18
2383,"['Comedy', 'SliceofLife']",1000.0,5.93
2382,['Comedy'],1000.0,5.11
286,"['Adventure', 'SciFi']",1000.0,6.22
1288,['Comedy'],994.0,5.72
1880,"['Comedy', 'SliceofLife']",989.0,6.17
2384,"['Adventure', 'SciFi']",978.0,6.14
1590,['Comedy'],974.0,5.47
526,"['Action', 'Sports']",960.0,6.05
1824,['Comedy'],956.0,6.12
475,['Comedy'],942.0,6.43
2081,"['Comedy', 'Supernatural']",933.0,5.95
287,"['Action', 'Adventure', 'SciFi']",931.0,6.16
1592,"['Comedy', 'SliceofLife']",930.0,5.74
2837,"['Comedy', 'Ecchi']",926.0,6.22
1593,['Comedy'],925.0,5.74
14,['Adventure'],911.0,6.34
2082,['Comedy'],898.0,6.03
41,"['Action', 'Adventure', 'Comedy', 'SciFi']",893.0,5.99
196,"['Comedy', 'Drama']",865.0,6.54
403,['SliceofLife'],863.0,6.83
1779,['SliceofLife'],854.0,6.20
659,"['Comedy', 'Fantasy']",849.0,5.78
1594,['Comedy'],840.0,5.88
2971,"['Comedy', 'Fantasy']",837.0,6.08
1370,['Comedy'],822.0,5.44
421,"['Action', 'Drama']",804.0,6.57
1322,['Comedy'],801.0,5.71
2385,"['Comedy', 'Fantasy']",797.0,4.73
2329,"['Action', 'Drama']",763.0,4.81
660,['Comedy'],763.0,5.93
42,['Mystery'],762.0,6.20
1289,['Comedy'],750.0,5.73
2999,"['Comedy', 'SliceofLife']",748.0,5.26
1160,"['Adventure', 'Fantasy']",747.0,5.97
571,"['Action', 'Comedy', 'Fantasy']",746.0,6.04
1323,['Comedy'],742.0,5.17
1055,['Comedy'],740.0,4.94
1825,['Comedy'],737.0,6.12
1640,"['Comedy', 'Romance', 'SliceofLife']",727.0,5.55
861,['Comedy'],725.0,5.42
2012,['SliceofLife'],714.0,5.54
2607,"['Comedy', 'SliceofLife']",713.0,5.72
72,['Fantasy'],695.0,5.72
2546,"['Action', 'Comedy', 'SciFi']",695.0,6.35
1641,"['Action', 'Comedy']",677.0,5.61
73,['Comedy'],676.0,5.36
1324,"['Action', 'Comedy']",643.0,6.07
304,['Comedy'],637.0,5.31
128,"['Action', 'Sports']",626.0,5.16
2798,"['Comedy', 'SliceofLife']",615.0,5.84
2185,"['Comedy', 'SliceofLife']",583.0,5.16
987,['Comedy'],583.0,5.84
114,"['Action', 'Adventure', 'Fantasy']",565.0,6.49
931,['SliceofLife'],560.0,6.27
1077,"['Comedy', 'SliceofLife']",556.0,6.05
1442,['Comedy'],533.0,5.93
573,['Comedy'],517.0,5.45
2332,"['Comedy', 'Sports']",505.0,5.89
1729,"['Comedy', 'Gourmet']",504.0,5.57
1397,['Comedy'],500.0,5.70
130,['Comedy'],464.0,5.22
305,['Adventure'],449.0,6.71
454,['Fantasy'],419.0,5.80
